"line","song_id","song_name","artist_id","artist_name","song_line","album"
"(Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh)",152213,"Radio",498,"Beyoncé",41,"I Am... Sasha Fierce"
"Whenever I hear that sound",152213,"Radio",498,"Beyoncé",42,"I Am... Sasha Fierce"
"(Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh)",152213,"Radio",498,"Beyoncé",43,"I Am... Sasha Fierce"
"Whenever I hear that sound",152213,"Radio",498,"Beyoncé",44,"I Am... Sasha Fierce"
"I be on the hotline, like e'rryday",152213,"Radio",498,"Beyoncé",45,"I Am... Sasha Fierce"
"Makin' sure the DJ know what I want him to play",152213,"Radio",498,"Beyoncé",46,"I Am... Sasha Fierce"
"You know I got my top back and my beat low-oh",152213,"Radio",498,"Beyoncé",47,"I Am... Sasha Fierce"
"Rockin' my stunna shades and turnin' up my radio-oh",152213,"Radio",498,"Beyoncé",48,"I Am... Sasha Fierce"
"Turn up my radio, radio, radio....",152213,"Radio",498,"Beyoncé",49,"I Am... Sasha Fierce"
"I think I'm in love with my radio",152213,"Radio",498,"Beyoncé",50,"I Am... Sasha Fierce"
"'Cause it never lets me down",152213,"Radio",498,"Beyoncé",51,"I Am... Sasha Fierce"
"And I fall in love with my stereo",152213,"Radio",498,"Beyoncé",52,"I Am... Sasha Fierce"
"Whenever I hear that sound",152213,"Radio",498,"Beyoncé",53,"I Am... Sasha Fierce"
"(Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh)",152213,"Radio",498,"Beyoncé",54,"I Am... Sasha Fierce"
"Whenever I hear that sound",152213,"Radio",498,"Beyoncé",55,"I Am... Sasha Fierce"
"(Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh)",152213,"Radio",498,"Beyoncé",56,"I Am... Sasha Fierce"
"Whenever I hear that sound",152213,"Radio",498,"Beyoncé",57,"I Am... Sasha Fierce"
"(Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh)",152213,"Radio",498,"Beyoncé",58,"I Am... Sasha Fierce"
"(Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh)",152213,"Radio",498,"Beyoncé",59,"I Am... Sasha Fierce"
"Oh, ooh, whoa, whoa",152213,"Radio",498,"Beyoncé",60,"I Am... Sasha Fierce"
"Oh, ooh, whoa, whoa",152213,"Radio",498,"Beyoncé",61,"I Am... Sasha Fierce"
"Oh, ooh, whoa, whoa, ooh",152213,"Radio",498,"Beyoncé",62,"I Am... Sasha Fierce"
"Boy, you'll be the death of me",62840,"Rather Die Young",498,"Beyoncé",1,"4"
"You're my James Dean",62840,"Rather Die Young",498,"Beyoncé",2,"4"
"You make me feel like I'm seventeen",62840,"Rather Die Young",498,"Beyoncé",3,"4"
"You drive too fast",62840,"Rather Die Young",498,"Beyoncé",4,"4"
"You smoke too much",62840,"Rather Die Young",498,"Beyoncé",5,"4"
"But that don't mean a thing, 'cause I'm addicted to the rush",62840,"Rather Die Young",498,"Beyoncé",6,"4"
"'Cause I'd rather die young than live my life without you",62840,"Rather Die Young",498,"Beyoncé",7,"4"
"I'd rather not live at all than live my life without you",62840,"Rather Die Young",498,"Beyoncé",8,"4"
"'Cause I'd rather die young than live my life without you",62840,"Rather Die Young",498,"Beyoncé",9,"4"
"I'd rather not live at all than live my life without you",62840,"Rather Die Young",498,"Beyoncé",10,"4"
"You know I've been in love before",62840,"Rather Die Young",498,"Beyoncé",11,"4"
"You're the first one I've ever seen that burns like gasoline",62840,"Rather Die Young",498,"Beyoncé",12,"4"
"So light a match, turn off the lights",62840,"Rather Die Young",498,"Beyoncé",13,"4"
"I'm holding on to you cause this might be our last night",62840,"Rather Die Young",498,"Beyoncé",14,"4"
"'Cause I'd rather die young than live my life without you",62840,"Rather Die Young",498,"Beyoncé",15,"4"
"I'd rather not live at all than live my life without you",62840,"Rather Die Young",498,"Beyoncé",16,"4"
"'Cause I'd rather die young than live my life without you",62840,"Rather Die Young",498,"Beyoncé",17,"4"
"I'd rather not live at all than live my life without you",62840,"Rather Die Young",498,"Beyoncé",18,"4"
"What I'm telling you",62840,"Rather Die Young",498,"Beyoncé",19,"4"
"I'm giving you my life, it's in your hands",62840,"Rather Die Young",498,"Beyoncé",20,"4"
"And what I'm gonna do",62840,"Rather Die Young",498,"Beyoncé",21,"4"
"Is be a woman and you can be a man",62840,"Rather Die Young",498,"Beyoncé",22,"4"
"And I wanna say",62840,"Rather Die Young",498,"Beyoncé",23,"4"
"Nobody understands what we've been through",62840,"Rather Die Young",498,"Beyoncé",24,"4"
"I'd rather give up everything",62840,"Rather Die Young",498,"Beyoncé",25,"4"
"Than to live my, live my life without you",62840,"Rather Die Young",498,"Beyoncé",26,"4"
"'Cause I'd rather die young than live my life without you",62840,"Rather Die Young",498,"Beyoncé",27,"4"
"I'd rather not live at all than live my life without you",62840,"Rather Die Young",498,"Beyoncé",28,"4"
"'Cause I'd rather die young than live my life without you",62840,"Rather Die Young",498,"Beyoncé",29,"4"
"I'd rather not live at all than live my life without you",62840,"Rather Die Young",498,"Beyoncé",30,"4"
"I wish I could believe you, then I'd be alright",141834,"Resentment",498,"Beyoncé",1,"B'Day"
"But now everything you told me really don't apply to the way I feel inside",141834,"Resentment",498,"Beyoncé",2,"B'Day"
"Loving you was easy, once upon a time",141834,"Resentment",498,"Beyoncé",3,"B'Day"
"But now my suspicions of you have multiplied",141834,"Resentment",498,"Beyoncé",4,"B'Day"
"And it's all because you lied",141834,"Resentment",498,"Beyoncé",5,"B'Day"
"I only give you a hard time",141834,"Resentment",498,"Beyoncé",6,"B'Day"
"'Cause I can't go on and pretend like I haven't tried to forget this",141834,"Resentment",498,"Beyoncé",7,"B'Day"
"But I'm much too full of resentment",141834,"Resentment",498,"Beyoncé",8,"B'Day"
"Just can't seem to get over the way you hurt me",141834,"Resentment",498,"Beyoncé",9,"B'Day"
"Don't know how you gave another who didn't mean a thing",141834,"Resentment",498,"Beyoncé",10,"B'Day"
"The very thing you gave to me",141834,"Resentment",498,"Beyoncé",11,"B'Day"
"I thought I could forgive you, and I know you've changed",141834,"Resentment",498,"Beyoncé",12,"B'Day"
"As much as I wanna trust you, I know it ain't the same",141834,"Resentment",498,"Beyoncé",13,"B'Day"
"And it's all because you lied",141834,"Resentment",498,"Beyoncé",14,"B'Day"
"I only give you a hard time",141834,"Resentment",498,"Beyoncé",15,"B'Day"
"'Cause I can't go on and pretend like I haven't tried to forget this",141834,"Resentment",498,"Beyoncé",16,"B'Day"
"But I'm much too full of resentment",141834,"Resentment",498,"Beyoncé",17,"B'Day"
"I may never understand why",141834,"Resentment",498,"Beyoncé",18,"B'Day"
"I'm doing the best that I can",141834,"Resentment",498,"Beyoncé",19,"B'Day"
"And I tried, and I tried to forget this",141834,"Resentment",498,"Beyoncé",20,"B'Day"
"But I'm much too full of resentment",141834,"Resentment",498,"Beyoncé",21,"B'Day"
"I'll always remember feeling like I was no good",141834,"Resentment",498,"Beyoncé",22,"B'Day"
"Like I couldn't do it for you like your mistress could",141834,"Resentment",498,"Beyoncé",23,"B'Day"
"And it's all because you lied",141834,"Resentment",498,"Beyoncé",24,"B'Day"
"Loved you more than another, more than my own life",141834,"Resentment",498,"Beyoncé",25,"B'Day"
"But that part of me I gave you, it was sacrificed",141834,"Resentment",498,"Beyoncé",26,"B'Day"
"And it's all because you lied",141834,"Resentment",498,"Beyoncé",27,"B'Day"
"I only give you a hard time",141834,"Resentment",498,"Beyoncé",28,"B'Day"
"'Cause I can't go on and pretend like I haven't tried to forget this",141834,"Resentment",498,"Beyoncé",29,"B'Day"
"But I'm too damn full of resentment",141834,"Resentment",498,"Beyoncé",30,"B'Day"
"I know she was attractive, but I was here first",141834,"Resentment",498,"Beyoncé",31,"B'Day"
"Been riding with you for six years",141834,"Resentment",498,"Beyoncé",32,"B'Day"
"Why did I deserve to be treated this way by you?",141834,"Resentment",498,"Beyoncé",33,"B'Day"
"I know you're probably thinking, ""What's up with B?""",141834,"Resentment",498,"Beyoncé",34,"B'Day"
"I been crying for too long, what did you do to me?",141834,"Resentment",498,"Beyoncé",35,"B'Day"
"I used to be so strong, but now you took my soul",141834,"Resentment",498,"Beyoncé",36,"B'Day"
"I'm crying, can't stop crying",141834,"Resentment",498,"Beyoncé",37,"B'Day"
"Can't stop crying",141834,"Resentment",498,"Beyoncé",38,"B'Day"
"You could've told me you wasn't happy",141834,"Resentment",498,"Beyoncé",39,"B'Day"
"I know you didn't wanna hurt me",141834,"Resentment",498,"Beyoncé",40,"B'Day"
"But look what you've done to me now",141834,"Resentment",498,"Beyoncé",41,"B'Day"
"I gotta look at her in her eyes and see she's had half of me",141834,"Resentment",498,"Beyoncé",42,"B'Day"
"How could you lie?",141834,"Resentment",498,"Beyoncé",43,"B'Day"
"Mama, I understand your many sleepless nights",587451,"Ring Off",498,"Beyoncé",1,"Beyoncé: Platinum Edition"
"When you sit and you think about Father",587451,"Ring Off",498,"Beyoncé",2,"Beyoncé: Platinum Edition"
"Or how you tried to be the perfect wife",587451,"Ring Off",498,"Beyoncé",3,"Beyoncé: Platinum Edition"
"You used to dress and fix your hair",587451,"Ring Off",498,"Beyoncé",4,"Beyoncé: Platinum Edition"
"Then you smiled through your tears",587451,"Ring Off",498,"Beyoncé",5,"Beyoncé: Platinum Edition"
"In the mirror you would stare",587451,"Ring Off",498,"Beyoncé",6,"Beyoncé: Platinum Edition"
"And say a prayer",587451,"Ring Off",498,"Beyoncé",7,"Beyoncé: Platinum Edition"
"Like, ""I wish he said I'm beautiful",587451,"Ring Off",498,"Beyoncé",8,"Beyoncé: Platinum Edition"
"I wish it didn't hurt at all",587451,"Ring Off",498,"Beyoncé",9,"Beyoncé: Platinum Edition"
"I don't know how I got here",587451,"Ring Off",498,"Beyoncé",10,"Beyoncé: Platinum Edition"
"I was once the one who had his heart""",587451,"Ring Off",498,"Beyoncé",11,"Beyoncé: Platinum Edition"
"Until you had enough then you took that ring off",587451,"Ring Off",498,"Beyoncé",12,"Beyoncé: Platinum Edition"
"You took that ring off",587451,"Ring Off",498,"Beyoncé",13,"Beyoncé: Platinum Edition"
"So tired of the lies and trying, fighting, crying",587451,"Ring Off",498,"Beyoncé",14,"Beyoncé: Platinum Edition"
"Took that ring off",587451,"Ring Off",498,"Beyoncé",15,"Beyoncé: Platinum Edition"
"Oh, now the fun begins",587451,"Ring Off",498,"Beyoncé",16,"Beyoncé: Platinum Edition"
"Dust yourself off and you love again",587451,"Ring Off",498,"Beyoncé",17,"Beyoncé: Platinum Edition"
"You found a new man now you shine and you're fine",587451,"Ring Off",498,"Beyoncé",18,"Beyoncé: Platinum Edition"
"Like it's my time, you took that ring off",587451,"Ring Off",498,"Beyoncé",19,"Beyoncé: Platinum Edition"
"Mama (so sexy), you live and learn, that's just the way life goes",587451,"Ring Off",498,"Beyoncé",20,"Beyoncé: Platinum Edition"
"(Uh, you a killer, you a killer, killer)",587451,"Ring Off",498,"Beyoncé",21,"Beyoncé: Platinum Edition"
"Always know that you've got a daughter",587451,"Ring Off",498,"Beyoncé",22,"Beyoncé: Platinum Edition"
"That's so, so proud you took the high road",587451,"Ring Off",498,"Beyoncé",23,"Beyoncé: Platinum Edition"
"(You a killer, so sexy)",587451,"Ring Off",498,"Beyoncé",24,"Beyoncé: Platinum Edition"
"You used to dress and fix your hair",587451,"Ring Off",498,"Beyoncé",25,"Beyoncé: Platinum Edition"
"Then you smiled through your tears",587451,"Ring Off",498,"Beyoncé",26,"Beyoncé: Platinum Edition"
"In the mirror you would stare",587451,"Ring Off",498,"Beyoncé",27,"Beyoncé: Platinum Edition"
"And say a prayer",587451,"Ring Off",498,"Beyoncé",28,"Beyoncé: Platinum Edition"
"Like, ""I wish he said I'm beautiful",587451,"Ring Off",498,"Beyoncé",29,"Beyoncé: Platinum Edition"
"I wish it didn't hurt at all",587451,"Ring Off",498,"Beyoncé",30,"Beyoncé: Platinum Edition"
"I don't know how I got here",587451,"Ring Off",498,"Beyoncé",31,"Beyoncé: Platinum Edition"
"I was once the one who had his heart""",587451,"Ring Off",498,"Beyoncé",32,"Beyoncé: Platinum Edition"
"Until you had enough then you took that ring off",587451,"Ring Off",498,"Beyoncé",33,"Beyoncé: Platinum Edition"
"You took that ring off",587451,"Ring Off",498,"Beyoncé",34,"Beyoncé: Platinum Edition"
"So tired of the lies and trying, fighting, crying",587451,"Ring Off",498,"Beyoncé",35,"Beyoncé: Platinum Edition"
"Took that ring off",587451,"Ring Off",498,"Beyoncé",36,"Beyoncé: Platinum Edition"
"Oh, now the fun begins",587451,"Ring Off",498,"Beyoncé",37,"Beyoncé: Platinum Edition"
"Dust yourself off and you love again",587451,"Ring Off",498,"Beyoncé",38,"Beyoncé: Platinum Edition"
"You found a new man now you shine and you're fine",587451,"Ring Off",498,"Beyoncé",39,"Beyoncé: Platinum Edition"
"Like it's my time, you took that ring off",587451,"Ring Off",498,"Beyoncé",40,"Beyoncé: Platinum Edition"
"After all your tears",587451,"Ring Off",498,"Beyoncé",41,"Beyoncé: Platinum Edition"
"After all that pain's all clear",587451,"Ring Off",498,"Beyoncé",42,"Beyoncé: Platinum Edition"
"Mama, after all them years",587451,"Ring Off",498,"Beyoncé",43,"Beyoncé: Platinum Edition"
"We can start all over again",587451,"Ring Off",498,"Beyoncé",44,"Beyoncé: Platinum Edition"
"Mama, and now it all makes sense",587451,"Ring Off",498,"Beyoncé",45,"Beyoncé: Platinum Edition"
"Letting go is never the end",587451,"Ring Off",498,"Beyoncé",46,"Beyoncé: Platinum Edition"
"Mama, we can love again",587451,"Ring Off",498,"Beyoncé",47,"Beyoncé: Platinum Edition"
"This is where freedom begins",587451,"Ring Off",498,"Beyoncé",48,"Beyoncé: Platinum Edition"
"Mama, so put your love on top",587451,"Ring Off",498,"Beyoncé",49,"Beyoncé: Platinum Edition"
"You gon' shine and put your love on top",587451,"Ring Off",498,"Beyoncé",50,"Beyoncé: Platinum Edition"
"It's your time to put your love on top",587451,"Ring Off",498,"Beyoncé",51,"Beyoncé: Platinum Edition"
"Everybody put your love on top",587451,"Ring Off",498,"Beyoncé",52,"Beyoncé: Platinum Edition"
"Aye, love on top",587451,"Ring Off",498,"Beyoncé",53,"Beyoncé: Platinum Edition"
"Aye, love on top",587451,"Ring Off",498,"Beyoncé",54,"Beyoncé: Platinum Edition"
"It's your time to put your love on top",587451,"Ring Off",498,"Beyoncé",55,"Beyoncé: Platinum Edition"
"Girl you so fine, put your love on top",587451,"Ring Off",498,"Beyoncé",56,"Beyoncé: Platinum Edition"
"If you're going through it, just know it's called ""going THROUGH it""",587451,"Ring Off",498,"Beyoncé",57,"Beyoncé: Platinum Edition"
"You're not gonna get stuck there, you're not gonna die",587451,"Ring Off",498,"Beyoncé",58,"Beyoncé: Platinum Edition"
"You're gonna survive",587451,"Ring Off",498,"Beyoncé",59,"Beyoncé: Platinum Edition"
"Ring the alarm",78581,"Ring the Alarm",498,"Beyoncé",1,"B'Day"
"I've been through this too long",78581,"Ring the Alarm",498,"Beyoncé",2,"B'Day"
"But I'll be damned if I see another chick on your arm",78581,"Ring the Alarm",498,"Beyoncé",3,"B'Day"
"Don't you ring the alarm",78581,"Ring the Alarm",498,"Beyoncé",4,"B'Day"
"I've been through this too long",78581,"Ring the Alarm",498,"Beyoncé",5,"B'Day"
"But I'll be damned if I see another chick on your arm",78581,"Ring the Alarm",498,"Beyoncé",6,"B'Day"
"She gon' be rockin' chinchilla coats",78581,"Ring the Alarm",498,"Beyoncé",7,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",8,"B'Day"
"Benz and the house off the coast",78581,"Ring the Alarm",498,"Beyoncé",9,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",10,"B'Day"
"She gon' take everything I own",78581,"Ring the Alarm",498,"Beyoncé",11,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",12,"B'Day"
"I can't let you go",78581,"Ring the Alarm",498,"Beyoncé",13,"B'Day"
"Damned if I let you go",78581,"Ring the Alarm",498,"Beyoncé",14,"B'Day"
"She gon' rock them VVS stones",78581,"Ring the Alarm",498,"Beyoncé",15,"B'Day"
"If I let you go (Coupes)",78581,"Ring the Alarm",498,"Beyoncé",16,"B'Day"
"In the 'Bach carter rolls",78581,"Ring the Alarm",498,"Beyoncé",17,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",18,"B'Day"
"She go profit everything I taught",78581,"Ring the Alarm",498,"Beyoncé",19,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",20,"B'Day"
"I can't let you go",78581,"Ring the Alarm",498,"Beyoncé",21,"B'Day"
"Damned if I let you go",78581,"Ring the Alarm",498,"Beyoncé",22,"B'Day"
"Tell me how should I feel",78581,"Ring the Alarm",498,"Beyoncé",23,"B'Day"
"When I know what I know",78581,"Ring the Alarm",498,"Beyoncé",24,"B'Day"
"And my female intuition",78581,"Ring the Alarm",498,"Beyoncé",25,"B'Day"
"Telling me you a dog",78581,"Ring the Alarm",498,"Beyoncé",26,"B'Day"
"People told me 'bout the flames",78581,"Ring the Alarm",498,"Beyoncé",27,"B'Day"
"I couldn't see through the smoke",78581,"Ring the Alarm",498,"Beyoncé",28,"B'Day"
"When I need answers, accusations",78581,"Ring the Alarm",498,"Beyoncé",29,"B'Day"
"What you mean you gon' choke?",78581,"Ring the Alarm",498,"Beyoncé",30,"B'Day"
"You can't stay, you gotta go",78581,"Ring the Alarm",498,"Beyoncé",31,"B'Day"
"Ain't no other chick spending ya dough",78581,"Ring the Alarm",498,"Beyoncé",32,"B'Day"
"This is taking a toll",78581,"Ring the Alarm",498,"Beyoncé",33,"B'Day"
"The way the story unfolds",78581,"Ring the Alarm",498,"Beyoncé",34,"B'Day"
"Not the picture perfect movie everyone would've saw",78581,"Ring the Alarm",498,"Beyoncé",35,"B'Day"
"She gon' be rockin' chinchilla coats",78581,"Ring the Alarm",498,"Beyoncé",36,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",37,"B'Day"
"Benz and the house off the coast",78581,"Ring the Alarm",498,"Beyoncé",38,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",39,"B'Day"
"She gon' take everything I own",78581,"Ring the Alarm",498,"Beyoncé",40,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",41,"B'Day"
"I can't let you go",78581,"Ring the Alarm",498,"Beyoncé",42,"B'Day"
"Damned if I let you go",78581,"Ring the Alarm",498,"Beyoncé",43,"B'Day"
"She gon' rock them VVS stones",78581,"Ring the Alarm",498,"Beyoncé",44,"B'Day"
"If I let you go (Coupes)",78581,"Ring the Alarm",498,"Beyoncé",45,"B'Day"
"In the 'Bach carter rolls",78581,"Ring the Alarm",498,"Beyoncé",46,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",47,"B'Day"
"She go profit everything I taught",78581,"Ring the Alarm",498,"Beyoncé",48,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",49,"B'Day"
"I can't let you go",78581,"Ring the Alarm",498,"Beyoncé",50,"B'Day"
"Damned if I let you go",78581,"Ring the Alarm",498,"Beyoncé",51,"B'Day"
"Ring the alarm",78581,"Ring the Alarm",498,"Beyoncé",52,"B'Day"
"I've been through this too long",78581,"Ring the Alarm",498,"Beyoncé",53,"B'Day"
"But I'll be damned if I see another chick on your arm",78581,"Ring the Alarm",498,"Beyoncé",54,"B'Day"
"Don't you ring the alarm",78581,"Ring the Alarm",498,"Beyoncé",55,"B'Day"
"I've been through this too long",78581,"Ring the Alarm",498,"Beyoncé",56,"B'Day"
"But I'll be damned if I see another chick on your arm",78581,"Ring the Alarm",498,"Beyoncé",57,"B'Day"
"Tell me how should I feel",78581,"Ring the Alarm",498,"Beyoncé",58,"B'Day"
"When you made me belong",78581,"Ring the Alarm",498,"Beyoncé",59,"B'Day"
"And the thought of you just touching her is what I hate most",78581,"Ring the Alarm",498,"Beyoncé",60,"B'Day"
"I don't want you, but I want it and I can't let it go",78581,"Ring the Alarm",498,"Beyoncé",61,"B'Day"
"To know you give it to her like you gave it to me, come on",78581,"Ring the Alarm",498,"Beyoncé",62,"B'Day"
"(Oh)",78581,"Ring the Alarm",498,"Beyoncé",63,"B'Day"
"He's so arrogant and bold (Oh)",78581,"Ring the Alarm",498,"Beyoncé",64,"B'Day"
"But she gon' love that shit, I know",78581,"Ring the Alarm",498,"Beyoncé",65,"B'Day"
"I done put in a call",78581,"Ring the Alarm",498,"Beyoncé",66,"B'Day"
"Time to ring the alarm",78581,"Ring the Alarm",498,"Beyoncé",67,"B'Day"
"'Cause you ain't never seen a fire like the one I'm gon' cause",78581,"Ring the Alarm",498,"Beyoncé",68,"B'Day"
"She gon' be rockin' chinchilla coats",78581,"Ring the Alarm",498,"Beyoncé",69,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",70,"B'Day"
"Benz and the house off the coast",78581,"Ring the Alarm",498,"Beyoncé",71,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",72,"B'Day"
"She gon' take everything I own",78581,"Ring the Alarm",498,"Beyoncé",73,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",74,"B'Day"
"I can't let you go",78581,"Ring the Alarm",498,"Beyoncé",75,"B'Day"
"Damned if I let you go",78581,"Ring the Alarm",498,"Beyoncé",76,"B'Day"
"She gon' rock them VVS stones",78581,"Ring the Alarm",498,"Beyoncé",77,"B'Day"
"If I let you go (Coupes)",78581,"Ring the Alarm",498,"Beyoncé",78,"B'Day"
"In the 'Bach carter rolls",78581,"Ring the Alarm",498,"Beyoncé",79,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",80,"B'Day"
"She go profit everything I taught",78581,"Ring the Alarm",498,"Beyoncé",81,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",82,"B'Day"
"I can't let you go",78581,"Ring the Alarm",498,"Beyoncé",83,"B'Day"
"Damned if I let you go",78581,"Ring the Alarm",498,"Beyoncé",84,"B'Day"
"How can you look at me",78581,"Ring the Alarm",498,"Beyoncé",85,"B'Day"
"And not see all the things that I kept only just for you?",78581,"Ring the Alarm",498,"Beyoncé",86,"B'Day"
"Why would you risk it, baby?",78581,"Ring the Alarm",498,"Beyoncé",87,"B'Day"
"Is that the price I that pay?",78581,"Ring the Alarm",498,"Beyoncé",88,"B'Day"
"But this is my show and I won't let you go",78581,"Ring the Alarm",498,"Beyoncé",89,"B'Day"
"All it's been paid for, and it's mine",78581,"Ring the Alarm",498,"Beyoncé",90,"B'Day"
"How could you look at me",78581,"Ring the Alarm",498,"Beyoncé",91,"B'Day"
"And not see all the things?",78581,"Ring the Alarm",498,"Beyoncé",92,"B'Day"
"(See all the things, see all the things)",78581,"Ring the Alarm",498,"Beyoncé",93,"B'Day"
"She gon' be rockin' chinchilla coats",78581,"Ring the Alarm",498,"Beyoncé",94,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",95,"B'Day"
"Benz and the house off the coast",78581,"Ring the Alarm",498,"Beyoncé",96,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",97,"B'Day"
"She gon' take everything I own",78581,"Ring the Alarm",498,"Beyoncé",98,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",99,"B'Day"
"I can't let you go",78581,"Ring the Alarm",498,"Beyoncé",100,"B'Day"
"Damned if I let you go",78581,"Ring the Alarm",498,"Beyoncé",101,"B'Day"
"She gon' rock them VVS stones",78581,"Ring the Alarm",498,"Beyoncé",102,"B'Day"
"If I let you go (Coupes)",78581,"Ring the Alarm",498,"Beyoncé",103,"B'Day"
"In the 'Bach carter rolls",78581,"Ring the Alarm",498,"Beyoncé",104,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",105,"B'Day"
"She go profit everything I taught",78581,"Ring the Alarm",498,"Beyoncé",106,"B'Day"
"If I let you go",78581,"Ring the Alarm",498,"Beyoncé",107,"B'Day"
"I can't let you go",78581,"Ring the Alarm",498,"Beyoncé",108,"B'Day"
"Damned if I let you go",78581,"Ring the Alarm",498,"Beyoncé",109,"B'Day"
"I'm the matriarch of your land",162517,"Rise Up",498,"Beyoncé",1,"Epic"
"When you need to take my hand",162517,"Rise Up",498,"Beyoncé",2,"Epic"
"Come into my arms, I'll keep you safe from harm",162517,"Rise Up",498,"Beyoncé",3,"Epic"
"I'll keep your precious heart",162517,"Rise Up",498,"Beyoncé",4,"Epic"
"Some people try to drag you down",162517,"Rise Up",498,"Beyoncé",5,"Epic"
"Take it from me, stand and be proud",162517,"Rise Up",498,"Beyoncé",6,"Epic"
"You're a warrior",162517,"Rise Up",498,"Beyoncé",7,"Epic"
"You're my warrior",162517,"Rise Up",498,"Beyoncé",8,"Epic"
"Be who you are",162517,"Rise Up",498,"Beyoncé",9,"Epic"
"Be who you are",162517,"Rise Up",498,"Beyoncé",10,"Epic"
"Know that life holds more than what you see",162517,"Rise Up",498,"Beyoncé",11,"Epic"
"Rise up little man rise up little man",162517,"Rise Up",498,"Beyoncé",12,"Epic"
"Fight for you and me",162517,"Rise Up",498,"Beyoncé",13,"Epic"
"Look into my eyes and believe",162517,"Rise Up",498,"Beyoncé",14,"Epic"
"Little woman we will fight, we will fight",162517,"Rise Up",498,"Beyoncé",15,"Epic"
"Little woman we will fight, we will rise",162517,"Rise Up",498,"Beyoncé",16,"Epic"
"I see you and me",162517,"Rise Up",498,"Beyoncé",17,"Epic"
"Take my hand and we",162517,"Rise Up",498,"Beyoncé",18,"Epic"
"We will stand we will fight, we will fight",162517,"Rise Up",498,"Beyoncé",19,"Epic"
"We will stand and together we will rise",162517,"Rise Up",498,"Beyoncé",20,"Epic"
"They'll burn you at the stake if you",162517,"Rise Up",498,"Beyoncé",21,"Epic"
"Don't act like they want you to",162517,"Rise Up",498,"Beyoncé",22,"Epic"
"But baby be yourself",162517,"Rise Up",498,"Beyoncé",23,"Epic"
"Do good and help the world",162517,"Rise Up",498,"Beyoncé",24,"Epic"
"Rise up, rise up little man",162517,"Rise Up",498,"Beyoncé",25,"Epic"
"Don't be scared I'm holding your hand",162517,"Rise Up",498,"Beyoncé",26,"Epic"
"Know that life holds more than",162517,"Rise Up",498,"Beyoncé",27,"Epic"
"What we see and what we get",162517,"Rise Up",498,"Beyoncé",28,"Epic"
"Rise up, rise up little woman",162517,"Rise Up",498,"Beyoncé",29,"Epic"
"Don't be afraid to risk it all",162517,"Rise Up",498,"Beyoncé",30,"Epic"
"Know that life holds more than",162517,"Rise Up",498,"Beyoncé",31,"Epic"
"What we see and what we get, I will",162517,"Rise Up",498,"Beyoncé",32,"Epic"
"Let me sit this ass on you, show you how I feel",299253,"Rocket",498,"Beyoncé",1,"Beyoncé"
"Let me take this off, will you watch me",299253,"Rocket",498,"Beyoncé",2,"Beyoncé"
"Yes, mass appeal",299253,"Rocket",498,"Beyoncé",3,"Beyoncé"
"Don't take your eyes, don't take your eyes off it",299253,"Rocket",498,"Beyoncé",4,"Beyoncé"
"Watch it, babe",299253,"Rocket",498,"Beyoncé",5,"Beyoncé"
"If you like, you can touch me, baby",299253,"Rocket",498,"Beyoncé",6,"Beyoncé"
"Do you, do you wanna touch me, baby?",299253,"Rocket",498,"Beyoncé",7,"Beyoncé"
"Grab a hold, don't let go",299253,"Rocket",498,"Beyoncé",8,"Beyoncé"
"Let me know, that you, ready",299253,"Rocket",498,"Beyoncé",9,"Beyoncé"
